bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species:Chinstrap,species:Gentoo,island:Dream,island:Torgersen,sex:male
0.2234771936801289,0.5131314654747573,0.2995943073808663,0.31700013862421406,0,0,0,0,1
0.11491848367073774,0.21948888499783972,0.16961187573861933,0.13147572732829693,0,0,0,0,0
0.31832203510365414,0.5605531339859056,0.3462792045721339,0.41425325463482676,0,0,0,0,1
0.1458747167822921,0.24922077031821957,0.18311126816586284,0.17145259071197896,0,0,0,0,0
0.26539860516546243,0.4311873135827857,0.2928660766480647,0.3390761687295382,0,0,0,0,1
0.09449318716098547,0.20380348830051956,0.13910044226295137,0.10814187005545534,0,0,0,0,0
0.2773593137872901,0.4008098547583249,0.29200177912570136,0.3422529737804812,0,0,0,0,1
0.13815648237603143,0.20621577128685026,0.21136120664545116,0.16637347181068127,0,0,0,0,0
0.2767420006788745,0.4420905129523473,0.28079457811528785,0.34672042366974537,0,0,0,0,1
0.15435317912514626,0.47852577996550577,0.22926626914008033,0.17641317968446996,0,0,0,1,0
0.3543048372956901,0.7681260674239867,0.47960379530341074,0.4528523272561258,0,0,0,1,1
0.19664490929416992,0.643559415906849,0.32234472001132386,0.19180226602164524,0,0,0,1,0
0.3059396888158271,0.7238086676696724,0.3308688385050705,0.3200679301796304,0,0,0,1,1
0.2254624256417414,0.5795988681889349,0.3101306560399816,0.24774608171739063,0,0,0,1,0
0.3827261380108903,0.7537135370876323,0.4636559473986051,0.41566303864659915,0,0,0,1,1
0.21063982754461988,0.6347182057469064,0.2925901219199276,0.20305520729710072,0,0,0,1,0
0.366414905898572,0.8500277500316947,0.40527786770125573,0.4065557484787707,0,0,0,1,1
0.23766746861246515,0.6268606141779922,0.3544072704725916,0.21988636980695217,0,0,0,1,0
0.25690588552933524,0.7090371100235111,0.3124225723044978,0.29563779790566425,0,0,0,1,1
0.1586753778442491,0.5152606347084071,0.24150132449969497,0.17545239890780223,0,0,0,1,0
0.3390879209395393,0.7431107197708261,0.43984279856201697,0.41848196557961376,0,0,0,1,1
0.1773036001456015,0.52758485133265,0.2761499248686132,0.178476347475529,0,0,0,1,0
0.3600923245208694,0.8195355139368807,0.42509778286658034,0.3814943908685543,0,0,0,1,1
0.2089338595761402,0.7111616886302355,0.2855470228467041,0.24167283138077883,0,0,0,1,0
0.3144458718859267,0.7984312704684364,0.3982244749646886,0.38131788206750505,0,0,0,1,1
0.19809163467016577,0.5678279824323261,0.298779331074325,0.22980649775237427,0,0,1,0,0
0.31677164848798933,0.8654596652172333,0.3885019937407893,0.34760613871019264,0,0,1,0,1
0.24905927141923603,0.8012556954362208,0.32505416052349934,0.33838672037061357,0,0,1,0,1
0.16987999919187174,0.5996798064063261,0.2983545133194294,0.23972321671925415,0,0,1,0,0
0.24506955285685394,0.7869887394156362,0.3624942554623858,0.3468807423288721,0,0,1,0,1
0.21616130523839636,0.5819072604845177,0.30494561854133856,0.2502946696139989,0,0,1,0,0
0.19794365882688625,0.6375368221718045,0.3228953665386405,0.2640969214974869,0,0,1,0,0
0.314096940857055,0.7056655425874885,0.39886367306966586,0.3882658495109878,0,0,1,0,1
0.1246185245464045,0.4763135593282321,0.2469120839737649,0.16832231646219448,0,0,1,0,0
0.27354313355275034,0.7781732400502025,0.32478391930250344,0.3884758273214289,0,0,1,0,1
0.14180491669853734,0.5028048316399304,0.24422081910793902,0.1764458038035371,0,0,1,0,0
0.3893089098442109,0.871775737945304,0.47729345470025797,0.40478111702628855,0,0,1,0,1
0.1819352183459449,0.6795807319657271,0.3415008186214359,0.22383696368516698,0,0,1,0,0
0.3204652209566252,0.7285760243556959,0.38818946691379347,0.433488133531347,0,0,1,0,1
0.08326411957310342,0.4287451124051565,0.15189955279322076,0.09980728433172492,0,0,1,0,0
0.32829544860305465,0.8142848593300851,0.37114510029062003,0.4029570358798657,0,0,1,0,1
0.14088607721891472,0.3121761036755388,0.23375807019504682,0.19179253276265665,0,0,0,0,0
0.36543557788369513,0.5221859710692373,0.38156145701325056,0.4382694643632333,0,0,0,0,1
0.1215244415711719,0.1802440431691138,0.15629954964745185,0.11623720138901476,0,0,0,0,0
0.26530799517304515,0.5362563657874775,0.30884315544752883,0.3340056194028469,0,0,0,0,1
0.14802950456302394,0.3443138351780864,0.23071297269203814,0.15972735199690394,0,0,0,0,0
0.20309993270216756,0.4213885239526005,0.22130811333132763,0.2659866014974575,0,0,0,0,1
0.19865926772536005,0.3041702856487823,0.30148407361596113,0.21664463868898645,0,0,0,0,0
0.22840103122775385,0.5265300895405813,0.27043514136359176,0.30023807852756124,0,0,0,0,1
0.11302747720807566,0.22914263568750592,0.17463651487976128,0.1383607466301151,0,0,0,0,0
0.3435976110330841,0.5117126089915355,0.42473705428174385,0.4030309926137098,0,0,0,0,1
0.18841034824582958,0.27386704764500813,0.2743293300889323,0.21168279349777325,0,0,0,0,0
0.35559865397485535,0.5695835599435138,0.40549478075429973,0.41203142577125956,0,0,0,0,1
0.16912318342768218,0.2628698825526798,0.24554146231308815,0.19476268606633254,0,0,0,0,0
0.2822950852139198,0.5308030155150997,0.38908474803706095,0.36712941712640773,0,0,0,0,1
0.22566955970532374,0.42293058923847227,0.2926514703809145,0.253904885915626,0,0,0,0,0
0.30723566655345247,0.42596468204932736,0.33479299635401405,0.3431442125912617,0,0,0,0,1
0.1965259439855594,0.5192412075537838,0.2690864192424053,0.15863964631370736,0,0,0,1,0
0.3396677886778374,0.8392490160065006,0.3919270113846718,0.4051111735418517,0,0,0,1,1
0.1675821349561355,0.5669281160280863,0.2818293347108403,0.18282677088780497,0,0,0,1,0
0.28761604638120114,0.8021700846778478,0.29674162442381935,0.3196386444264497,0,0,0,1,1
0.17706825752813074,0.5747343043564541,0.23328115178067427,0.16572878836261432,0,0,0,1,0
0.2852702811308479,0.778486851369048,0.3980747609363862,0.32707265850615014,0,0,0,1,1
0.18465561824629856,0.5939334003175958,0.23536477467608563,0.15028404573859008,0,0,0,1,0
0.35724344956938714,0.7967486846877938,0.43865562659153795,0.4285962950653918,0,0,0,1,1
0.14119393662521476,0.5113584511802143,0.21878336051256278,0.14222572831461197,0,0,0,1,0
0.3715623096886945,0.8027067094059089,0.39194337592166423,0.42464275749822045,0,0,0,1,1
0.21358636213803747,0.5862316793145587,0.28161369518925083,0.2241875020827496,0,0,0,1,0
0.3220575584656579,0.7047917108920007,0.39094654013692026,0.4016318531670694,0,0,0,1,1
0.1942490236063046,0.5229003333270404,0.2761256078114901,0.17284665065126498,0,0,0,1,0
0.40103483137711554,0.8376851141405519,0.44749009929812167,0.43683547221271035,0,0,0,1,1
0.20491811901311177,0.5771059532552633,0.28269452145470403,0.21944990576700327,0,0,0,1,0
0.32291231607567056,0.7977750722666069,0.396321882577945,0.3656496968168967,0,0,0,1,1
0.17984209871004406,0.5570057779235721,0.27583630802469933,0.23553652197667113,0,0,1,0,0
0.2881970664794648,0.7881374446735765,0.39647359978173113,0.42832535621410245,0,0,1,0,1
0.19295240720082893,0.5593962207062899,0.2443686839867477,0.19301398763556069,0,0,1,0,0
0.30217963327692243,0.6341710289399061,0.3276002002525515,0.326469554642465,0,0,1,0,1
0.17081572992222677,0.5421329686967509,0.24495200877077028,0.19009199016213624,0,0,1,0,0
0.2949535619446851,0.7722921372345558,0.38578252421354975,0.3780449751964277,0,0,1,0,1
0.15269128003684582,0.5383652387431805,0.24285647133628152,0.18318196118234054,0,0,1,0,0
0.26690683077288435,0.6803548695667387,0.3790443021144383,0.37572481147447345,0,0,1,0,1
0.2256698202030784,0.5991176774675963,0.31064273566517847,0.2159821154614921,0,0,1,0,0
0.24015503427308948,0.682444366767837,0.2993619677339286,0.30877022618670347,0,0,1,0,1
0.11288113917298775,0.4854538523402437,0.19278064935600378,0.1246338719065811,0,0,1,0,0
0.28327385686200346,0.6305983611201191,0.29826987623524265,0.3176828774605569,0,0,1,0,1
0.17408217875653784,0.4832533778695717,0.26302574971962156,0.20207838454933216,0,0,1,0,0
0.24365600384661232,0.7149419461636919,0.30951596357112543,0.3313881418480247,0,0,1,0,1
0.3153941271068294,0.7828385752881409,0.38010116584894427,0.40097834457144255,0,0,1,0,1
0.16020557730494442,0.5346222010279303,0.24635029651364326,0.2048102518508037,0,0,1,0,0
0.17849897427224118,0.5283201987288977,0.32270610668726113,0.20549486183209853,0,0,1,0,0
0.23973544376750788,0.6978500584865449,0.3181595556309177,0.315070261948085,0,0,1,0,1
0.1711543136636267,0.5399676718531095,0.2710798593855822,0.22264904308740982,0,0,1,0,0
0.3148221395618013,0.7068129624609626,0.42942792633366667,0.3691440623576736,0,0,1,0,1
0.5195627214535348,0.06374614443868583,0.611733473870779,0.49690320445164315,0,1,0,0,0
0.6157823991761767,0.42962289866932035,0.9048305469560189,0.7581011323401667,0,1,0,0,1
0.5275242170549481,0.1122688074418279,0.6393765887582897,0.518907186397568,0,1,0,0,0
0.6402848224798932,0.35052008053831996,0.8142507771586937,0.8018291758588383,0,1,0,0,1
0.5680972529698487,0.2590598457612733,0.7073827015296886,0.6886107470699098,0,1,0,0,1
0.4555756228318877,0.07688770993317832,0.7440529433159316,0.5340046666293803,0,1,0,0,0
0.4737902586059754,0.13139216020128502,0.7531306705867429,0.5458686920480114,0,1,0,0,0
0.5390688281054453,0.2774743019505213,0.8198440712458287,0.6732915408506274,0,1,0,0,1
0.40328917572011064,0.06147990927521788,0.6820359585307061,0.5459754390888001,0,1,0,0,0
0.562153130389123,0.2804941261973536,0.7376640302660651,0.7323305773512016,0,1,0,0,1
0.4649292367171513,0.08641167375841002,0.6861915843013507,0.5842892112240013,0,1,0,0,0
0.623314001210926,0.3674434505072452,0.7940652811978542,0.6906692947233809,0,1,0,0,1
0.46494423859162365,0.08676920099754608,0.7483287609152982,0.6033030003264479,0,1,0,0,0
0.6037440813527986,0.30418287786817244,0.8433910030827,0.7464098867944406,0,1,0,0,1
0.44019729572390265,0.12309722905535973,0.6918647888225399,0.5428931839117994,0,1,0,0,0
0.5902831181210377,0.3233929308777838,0.8210970039352401,0.813334124776977,0,1,0,0,1
0.394082532745181,0.05765910596227788,0.6075537788299711,0.5413594479237696,0,1,0,0,0
0.7034955099724683,0.3123872837498304,0.8594350243407803,0.8482110026244236,0,1,0,0,1
0.48763834821353014,0.11596469495882757,0.7541828151737963,0.5418765567540546,0,1,0,0,0
0.6725598516851187,0.2964981700733862,0.7927741789376542,0.7403315840210619,0,1,0,0,1
0.5968648428992491,0.2596178814601531,0.7802560912681692,0.7139022920935856,0,1,0,0,1
0.513389009114985,0.13289098531919785,0.7863373298763349,0.6198096461087941,0,1,0,0,0
0.4638681974805265,0.12585941386218086,0.6393715284049586,0.5259069201822005,0,1,0,0,0
0.5912715545199921,0.32237877144363336,0.7400219546679879,0.6585611095838657,0,1,0,0,1
0.5132959034823807,0.07621273292937748,0.6946151748544132,0.5935632379709408,0,1,0,0,0
0.5579486750071269,0.2982377277436633,0.7362761312401647,0.6402723361030651,0,1,0,0,1
0.5488959284257026,0.2792100160704701,0.8019635122901045,0.790913516291435,0,1,0,0,1
0.4617266116007908,0.11200685012187214,0.7374664440644283,0.552602249388515,0,1,0,0,0
0.6778719899770173,0.32734078289582624,0.7905381264698397,0.7970840840718217,0,1,0,0,1
0.6277473845759336,0.3024081496830428,0.8102122409637198,0.7254995994688161,0,1,0,0,1
0.4973666242877922,0.11232188610465306,0.6091618873650427,0.5654255796711636,0,1,0,0,0
0.45006134955170835,0.13714656190584867,0.724257739871926,0.6179369234841744,0,1,0,0,0
0.7289636300411438,0.4267404715380377,1.0351282907361716,0.888613066002911,0,1,0,0,1
0.6083413655570432,0.19000892245854592,0.8170683593668457,0.6228910382339016,0,1,0,0,0
0.6086747289747618,0.37756713179489565,0.9082543125675886,0.7659848241634937,0,1,0,0,1
0.4605877459888666,0.09168430844856976,0.6927445816958373,0.5104774445541268,0,1,0,0,0
0.5903175756090971,0.3675551167697534,0.72630133591896,0.7740052311755866,0,1,0,0,1
0.42128588466224964,0.07151391704227449,0.6975319166828149,0.4762556834442446,0,1,0,0,0
0.5506788739033406,0.28780740746254796,0.6919266953791428,0.6618812726247423,0,1,0,0,1
0.38120061311284703,0.06142672394129442,0.6371362150204231,0.49901830924194046,0,1,0,0,0
0.6489158029719395,0.3372283266729617,0.8397970318786357,0.8458490577007252,0,1,0,0,1
0.47047548590280247,0.07560504353876046,0.7130566878474165,0.5390206286927176,0,1,0,0,0
0.5541859339331848,0.2938702682010572,0.7414116730326819,0.7241806483944733,0,1,0,0,1
0.6045525752610987,0.3773252203472231,0.8037742437538526,0.8531665701433925,0,1,0,0,1
0.4781117918988755,0.1169760875227385,0.7347529642012438,0.5850296559741519,0,1,0,0,0
0.4588116306863652,0.07629525358197285,0.6696399389060248,0.5107470774640643,0,1,0,0,0
0.702409816412017,0.382071746097669,0.9349303103400387,0.7228332463021678,0,1,0,0,1
0.502973939359791,0.08941353758168374,0.698126275175792,0.5359559318409722,0,1,0,0,0
0.5276483977698537,0.33710101375760065,0.7862330290731396,0.6563442554123535,0,1,0,0,1
0.4667672784786623,0.12242430374284292,0.6410973809806964,0.562533013585623,0,1,0,0,0
0.5908790247839125,0.26711137814848546,0.7913958665212426,0.7790824607909813,0,1,0,0,1
0.4261120500805812,0.10662696649189442,0.7154497481609924,0.5085708893425901,0,1,0,0,0
0.5936355431068246,0.2805681512236629,0.8712016207875684,0.7222010070050608,0,1,0,0,1
0.5188267439406258,0.1392815376599681,0.7283462402339613,0.5552966155137529,0,1,0,0,0
0.5426000016018894,0.2782878379251619,0.7805133253848333,0.7114321627994918,0,1,0,0,1
0.4863958117637572,0.08371360650684088,0.6708088929989627,0.4940404140933361,0,1,0,0,0
0.5407971268974148,0.27094104094214955,0.7317003518829476,0.7408935735614657,0,1,0,0,1
0.46810937550260473,0.10735321697138232,0.6115671801521559,0.49071420709394453,0,1,0,0,0
0.6929915474203912,0.3370486924383047,0.7749029888674434,0.830553706923401,0,1,0,0,1
0.4609989236719988,0.0666125530017746,0.7097068638116019,0.47983151727749707,0,1,0,0,0
0.6593081219822539,0.3002847700653246,0.8425367147901045,0.7898313058143397,0,1,0,0,1
0.5019603418418543,0.08959031204628871,0.6422689120201651,0.5306560167438836,0,1,0,0,0
0.6624745024663042,0.3869743603098893,1.0049025819397464,0.7674705408132976,0,1,0,0,1
0.5564954756353145,0.13381357807084318,0.6626784647035826,0.6062461643925531,0,1,0,0,0
0.7050033707440202,0.3947794592228109,0.9445983142615015,0.8815802989717033,0,1,0,0,1
0.668985736596528,0.39752169086506195,0.8229241071114008,0.7912573259878911,0,1,0,0,1
0.4467148841780275,0.11732040207414193,0.7837783527616969,0.6336184236975159,0,1,0,0,0
0.6007436169982376,0.34588877952355424,0.8715822451850354,0.730059092242966,0,1,0,0,1
0.48602157152342595,0.15039419787349537,0.7154323766257888,0.5410266936376293,0,1,0,0,0
0.6166130609538263,0.29910622294467964,0.8081391940414042,0.7641369563433522,0,1,0,0,1
0.6531651046707683,0.34966222198250524,0.8171894459158904,0.7095031990903282,0,1,0,0,1
0.5509141399992991,0.16446797625458068,0.7362981604240498,0.6758218658165097,0,1,0,0,0
0.4731610576789375,0.16005075729694687,0.7524374383970954,0.5459686804865751,0,1,0,0,0
0.7338721230676754,0.38378844069476264,0.8049437629711861,0.8019566533138172,0,1,0,0,1
0.4522554060912061,0.10498528362880427,0.6970089456905798,0.5565900840290062,0,1,0,0,0
0.6923168155938859,0.3848241481169168,0.9553380368055343,0.8721374211419006,0,1,0,0,1
0.4719914260482318,0.09850893397808894,0.7356351539901395,0.5357119936874732,0,1,0,0,0
0.6035177857630294,0.4163645227207687,0.8976479566468681,0.7741828757242274,0,1,0,0,1
0.4660254872092113,0.1457854852428189,0.7318986902725532,0.5995996664019855,0,1,0,0,0
0.6985420880862538,0.31043023234665684,0.8723178391721641,0.7003651446519427,0,1,0,0,1
0.47427527704609085,0.13527748440623336,0.7449847368665712,0.555925147428361,0,1,0,0,0
0.6092251601723652,0.3436582352318728,0.8529135827457228,0.7256625108343361,0,1,0,0,1
0.4462443931670027,0.09567750332969889,0.713207734196164,0.5027715316524646,0,1,0,0,0
0.7279010680429441,0.39782694580269246,0.8999472944054274,0.8949777714432209,0,1,0,0,1
0.5317804624288799,0.12749699732067482,0.770031453426387,0.5614037443561726,0,1,0,0,0
0.6844826968180326,0.23949091003973716,0.8703124294845765,0.7025071755092078,0,1,0,0,1
0.5410316956770076,0.10889170945567786,0.6976245547565957,0.5698606095402291,0,1,0,0,0
0.6750717415785149,0.39303450839713416,0.9497496950624886,0.780519056835766,0,1,0,0,1
0.5295128998798384,0.1832498298443081,0.835270684261108,0.6196487336342443,0,1,0,0,0
0.6287372141041795,0.40794555404379257,0.8132300796695765,0.8791167977206168,0,1,0,0,1
0.45402374187668904,0.14192278666457,0.6874616475543084,0.5373482507496946,0,1,0,0,0
0.6770950146655117,0.40865950896138054,0.9119389340965443,0.8143623649941925,0,1,0,0,1
0.4560166218729296,0.13623515710117853,0.788330249707591,0.5344256482200037,0,1,0,0,0
0.6585391592413261,0.37384094026900744,0.8910637945595437,0.7508061895897159,0,1,0,0,1
0.6100291133954271,0.3177066325393083,0.7730700064387855,0.7737858664848779,0,1,0,0,1
0.5853555341145641,0.15952907749644102,0.6937037887867281,0.5700309578188266,0,1,0,0,0
0.43654248906724025,0.10221098692258501,0.6661518803830987,0.4984093851983514,0,1,0,0,0
0.6968304904158428,0.35344212683648923,0.8630484689917697,0.7615132558413691,0,1,0,0,1
0.5557447917984478,0.15931473353396458,0.6961769304436011,0.6642506439055489,0,1,0,0,0
0.7821950277636559,0.44711641048121575,0.9048277312464422,0.8824848832358102,0,1,0,0,1
0.5009512624516944,0.19315179615695,0.8105930325331063,0.6708635471458638,0,1,0,0,0
0.622330480881557,0.3510474486654972,0.8925083034199311,0.7405283487312582,0,1,0,0,1
0.5621977014265342,0.3397130115241271,0.7917409698930373,0.7220190221627025,0,1,0,0,1
0.4681976747857122,0.1277897918972401,0.715231568244834,0.5932242633833904,0,1,0,0,0
0.68784070447741,0.3836414191440368,0.8386676271288456,0.8547318801831891,0,1,0,0,1
0.43655419814147545,0.08427107379366683,0.6874374068007204,0.5798383984715467,0,1,0,0,0
0.6022434456588324,0.29994573980538564,0.788828339119806,0.6413882747377272,0,1,0,0,1
0.5348863497532886,0.2015979711354758,0.8496672697786081,0.5744945270374394,0,1,0,0,0
0.6654324806809944,0.4145905191561799,0.9144674656224215,0.9021063937159187,0,1,0,0,1
0.5003095808915846,0.16025641296740142,0.7518868923186929,0.5750487534793491,0,1,0,0,0
0.7349104482049846,0.3575120830425477,0.907307255312193,0.8708062262249261,0,1,0,0,1
0.529514245323079,0.1187115619501065,0.7701139286386892,0.5520975730290034,0,1,0,0,0
0.669428041273812,0.3776761203835523,0.9606480706980991,0.8675069348393347,0,1,0,0,1
0.6788738902915165,0.37183163839754524,0.8390822386056379,0.7851839139644392,0,1,0,0,1
0.47481280624849276,0.11332672442529823,0.7393884513651395,0.608829154002428,0,1,0,0,0
0.4988743689928916,0.13179050156815908,0.7661398546175253,0.5860751694612486,0,1,0,0,0
0.7018100089131366,0.3352030337182108,0.8048231431091692,0.7700230847850209,0,1,0,0,1
0.4848009141794194,0.15927873965363118,0.7557286667430796,0.5864116726210341,0,1,0,0,0
0.615606613284099,0.31798380590052144,0.8640813347606164,0.7971815200556444,0,1,0,0,1
0.5544846825117447,0.5743742380435947,0.3166475208572963,0.17712522771525321,1,0,1,0,0
0.6868837682984816,0.7335451252836457,0.42870767937151183,0.3587473082370319,1,0,1,0,1
0.6843544718777416,0.7043972546201451,0.4105583556164121,0.3562497752509357,1,0,1,0,1
0.572791967762119,0.5316132567618572,0.31483186468034086,0.20136552492926704,1,0,1,0,0
0.6415020396895268,0.8205214495245085,0.4415370067498934,0.36199331099975196,1,0,1,0,1
0.617515014410274,0.5628375830079817,0.3782655994390922,0.22630526318409908,1,0,1,0,0
0.46766985515450504,0.475326924729298,0.26891187065825267,0.13171382710606966,1,0,1,0,0
0.6155882975048153,0.697538346914444,0.4364844585715841,0.3566411509888308,1,0,1,0,1
0.5995224432935421,0.5709126004805926,0.3908463621500538,0.24400145199457088,1,0,1,0,0
0.6748556357827382,0.7617143477916755,0.4673379339516471,0.39741602492265515,1,0,1,0,1
0.5912445440553066,0.5357018733769799,0.36783615470875547,0.21116947832575284,1,0,1,0,0
0.6631860428707963,0.8351057172670993,0.4622170753563983,0.34222505602396436,1,0,1,0,1
0.5497396092101037,0.47749431723607594,0.3560820386210212,0.16778389371529692,1,0,1,0,0
0.6888089752488996,0.6388955544862147,0.4190201426696608,0.39593741363946433,1,0,1,0,1
0.49640545225071053,0.4428730958839405,0.31328193714712094,0.16191926395906844,1,0,1,0,0
0.6519538712473275,0.7550719242741915,0.47340558528450816,0.36066258400981116,1,0,1,0,1
0.6370690216598545,0.7767287309369417,0.4383312094597554,0.3109196159344887,1,0,1,0,1
0.5564350762226967,0.5853066381738108,0.39784874287314265,0.2363758753061721,1,0,1,0,0
0.5425115625877719,0.5934826033744517,0.321481506427657,0.17902078369541963,1,0,1,0,0
0.6782925753608233,0.7070658621913664,0.4242291885957972,0.3375023620670741,1,0,1,0,1
0.45621347289149483,0.4603118906970665,0.25491157884304777,0.14028038764761566,1,0,1,0,0
0.6074405621593723,0.6533786118895141,0.3751213000118451,0.3115502168134338,1,0,1,0,1
0.4944221182812533,0.41483890580575516,0.27624438938905027,0.113029757169069,1,0,1,0,0
0.688568503865414,0.801349496861169,0.43551202599892935,0.3126928796566919,1,0,1,0,1
0.5452545836243591,0.5001998594500718,0.3501122347345508,0.19429948815274584,1,0,1,0,0
0.7581572390713546,0.6797588214466447,0.4434144680230608,0.3903766192528366,1,0,1,0,1
0.6214667911685638,0.6306719822201514,0.44786047425032366,0.24512544013720322,1,0,1,0,0
0.6506050916634204,0.7668420962277716,0.4512714532229621,0.34159659387745395,1,0,1,0,1
0.5435201626093675,0.4985105828496495,0.34589289361645054,0.19207114103939207,1,0,1,0,0
0.7633814980775848,0.7634248754323214,0.5230826918890564,0.4278150899201743,1,0,1,0,1
0.48352979444982536,0.40581143481597626,0.24277470137347953,0.12907969798330798,1,0,1,0,0
0.7670033728401493,0.8878080772206353,0.5113049065119953,0.43703277382380545,1,0,1,0,1
0.5134386442528263,0.4162367923799795,0.2605184771719397,0.14435935879995881,1,0,1,0,0
0.7056265513892908,0.6986926345495914,0.4943761035065131,0.3970169460852717,1,0,1,0,1
0.6853089959892804,0.6350332346146316,0.3849101538773626,0.3465510607836198,1,0,1,0,1
0.5426957760373495,0.527249625729981,0.3836800484018045,0.2176245880583091,1,0,1,0,0
0.5990122101946396,0.5537082983786057,0.3869253017642264,0.20979897626895902,1,0,1,0,0
